EAR,MAR,TIME
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.15706267538794227,0.7854496771445373,16:58:06.285917
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.15706267538794227,0.7854496771445373,16:58:06.285917
0.21610728600856854,0.0804737854124365,16:58:06.615626
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.15706267538794227,0.7854496771445373,16:58:06.285917
0.21610728600856854,0.0804737854124365,16:58:06.615626
0.13449285231627528,1.0198039027185568,16:58:06.916874
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.15706267538794227,0.7854496771445373,16:58:06.285917
0.21610728600856854,0.0804737854124365,16:58:06.615626
0.13449285231627528,1.0198039027185568,16:58:06.916874
0.17297234615688664,0.1414213562373095,16:58:07.186354
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
0.18327804609165793,0.12761423749153966,16:58:05.973916
0.15706267538794227,0.7854496771445373,16:58:06.285917
0.21610728600856854,0.0804737854124365,16:58:06.615626
0.13449285231627528,1.0198039027185568,16:58:06.916874
0.17297234615688664,0.1414213562373095,16:58:07.186354
0.22765970614102393,0.223606797749979,16:58:07.422570
0.26381093095638775,0.2630974075664057,16:58:01.477915
0.27503541845027546,0.223606797749979,16:58:01.965915
0.2814620186598393,0.223606797749979,16:58:02.205914
0.3195477287380425,0.19621165057908915,16:58:02.461915
0.2852785372033668,0.1,16:58:02.669915
0.2867934956481206,0.19621165057908915,16:58:02.861916
0.27919933236454386,0.19621165057908915,16:58:03.053928
0.2955402550169892,0.3001298971044053,16:58:03.253934
0.30617790539899736,0.1276142374915397,16:58:03.445948
0.28849592397992674,0.21573786516665266,16:58:03.621916
0.28376940124900285,0.03333333333333333,16:58:03.805916
0.29397587168482997,0.11380711874576983,16:58:03.989947
0.2832248375334214,0.06666666666666667,16:58:04.181915
0.29337768177430396,0.0804737854124365,16:58:04.373916
0.28501018719831783,0.03333333333333333,16:58:04.581916
0.2644847385817245,0.03333333333333333,16:58:04.773915
0.2747593106342278,0.0,16:58:04.989915
0.3118463714132365,0.1,16:58:05.197916
0.29337768177430396,0.0,16:58:05.477916
0.18390963873033012,0.11380711874576983,16:58:05.725918
